ANO,MES,SENADOR,VALOR_REEMBOLSADO,UF,QUOTA,PERCENTAGE
2016,3,RENAN CALHEIROS,5786.15,AL,40944.1,14.13
2016,3,RICARDO FERRAÇO,18995.51,,40256.17,47.19
2016,3,RICARDO FRANCO,13106.64,,40256.17,32.56
2016,3,ROBERTO REQUIÃO,31002.41,PR,38871.86,79.76
2016,3,ROBERTO ROCHA,50955.37,,40256.17,126.58
2016,3,ROMERO JUCÁ,47391.01,RR,45612.53,103.9
2016,3,ROMÁRIO,33359.36,,40256.17,82.87
2016,3,RONALDO CAIADO,17929.56,,40256.17,44.54
2016,3,ROSE DE FREITAS,31446.739999999998,,40256.17,78.12
2016,3,SANDRA BRAGA,33994.1,,40256.17,84.44
2016,3,SIMONE TEBET,18196.39,,40256.17,45.2
2016,3,SÉRGIO PETECÃO,19820.420000000002,,40256.17,49.24
2016,3,TASSO JEREISSATI,16058.2,CE,42451.77,37.83
2016,3,TELMÁRIO MOTA,61936.53,,40256.17,153.86
2016,3,VALDIR RAUPP,40254.67,RO,43672.49,92.17
2016,3,VANESSA GRAZZIOTIN,40377.34,,40256.17,100.3
2016,3,VICENTINHO ALVES,26062.72,,40256.17,64.74
2016,3,WALDEMIR MOKA,22095.82,,40256.17,54.89
2016,3,WALTER PINHEIRO,19268.030000000002,,40256.17,47.86
2016,3,WELLINGTON FAGUNDES,46017.23,,40256.17,114.31
2016,3,WILDER MORAIS,36689.82,,40256.17,91.14
2016,3,ZEZÉ PERRELLA,12942.61,,40256.17,32.15
2016,3,ÂNGELA PORTELA,12841.31,,40256.17,31.9
2016,4,ACIR GURGACZ,37965.9,,40256.17,94.31
2016,4,ALOYSIO NUNES FERREIRA,21206.93,,40256.17,52.68
2016,4,ALVARO DIAS,8135.06,PR,38871.86,20.93
2016,4,ANA AMÉLIA,11091.619999999999,,40256.17,27.55
2016,4,ANTONIO ANASTASIA,29117.29,,40256.17,72.33
2016,4,ANTÔNIO CARLOS VALADARES,22622.66,SE,40139.26,56.36
2016,4,ATAÍDES OLIVEIRA,39070.49,,40256.17,97.05
2016,4,AÉCIO NEVES,23377.11,,40256.17,58.07
2016,4,BENEDITO DE LIRA,16632.61,,40256.17,41.32
2016,4,BLAIRO MAGGI,30451.52,MT,39428.03,77.23
2016,4,CIRO NOGUEIRA,34178.07,,40256.17,84.9
2016,4,CRISTOVAM BUARQUE,15000.0,DF,30788.66,48.72
2016,4,CÁSSIO CUNHA LIMA,21004.0,,40256.17,52.18
2016,4,DALIRIO BEBER,20509.96,,40256.17,50.95
2016,4,DAVI ALCOLUMBRE,19089.52,,40256.17,47.42
2016,4,DONIZETI NOGUEIRA,27698.78,,40256.17,68.81
2016,4,DOUGLAS CINTRA,20780.82,,40256.17,51.62
2016,4,DÁRIO BERGER,31248.61,,40256.17,77.62
2016,4,EDISON LOBÃO,14627.71,MA,42151.69,34.7
2016,4,EDUARDO AMORIM,25943.05,,40256.17,64.44
2016,4,ELMANO FÉRRER,36136.68,,40256.17,89.77
2016,4,FERNANDO BEZERRA COELHO,35773.34,,40256.17,88.86
2016,4,FERNANDO COLLOR,33259.59,,40256.17,82.62
2016,4,FLEXA RIBEIRO,32806.69,PA,42227.45,77.69
2016,4,FÁTIMA BEZERRA,27328.06,,40256.17,67.89
2016,4,GARIBALDI ALVES FILHO,12150.51,RN,42731.99,28.43
2016,4,GLADSON CAMELI,24472.100000000002,,40256.17,60.79
2016,4,GLEISI HOFFMANN,24182.149999999998,,40256.17,60.07
2016,4,HUMBERTO COSTA,34568.86,,40256.17,85.87
2016,4,HÉLIO JOSÉ,8680.29,,40256.17,21.56
2016,4,IVO CASSOL,56775.93,,40256.17,141.04
2016,4,JADER BARBALHO,46029.06,PA,42227.45,109.0
2016,4,JORGE VIANA,48740.83,,40256.17,121.08
2016,4,JOSÉ AGRIPINO,20702.66,,40256.17,51.43
2016,4,JOSÉ MARANHÃO,18581.079999999998,,40256.17,46.16
2016,4,JOSÉ MEDEIROS,20797.43,,40256.17,51.66
2016,4,JOSÉ PIMENTEL,27316.41,,40256.17,67.86
2016,4,JOSÉ SERRA,22277.440000000002,SP,37043.53,60.14
2016,4,JOÃO ALBERTO SOUZA,14753.550000000001,MA,42151.69,35.0
2016,4,JOÃO CAPIBERIBE,35908.33,,40256.17,89.2
2016,4,LASIER MARTINS,23529.48,,40256.17,58.45
2016,4,LINDBERGH FARIAS,42342.82,,40256.17,105.18
2016,4,LÍDICE DA MATA,20322.26,,40256.17,50.48
2016,4,LÚCIA VÂNIA,19973.3,GO,35507.06,56.25
2016,4,MAGNO MALTA,30952.239999999998,ES,37423.91,82.71
2016,4,MARCELO CRIVELLA,21434.760000000002,RJ,35759.97,59.94
2016,4,MARTA SUPLICY,24410.17,,40256.17,60.64
2016,4,OMAR AZIZ,30000.0,,40256.17,74.52
2016,4,OTTO ALENCAR,14435.300000000001,,40256.17,35.86
2016,4,PAULO BAUER,41823.409999999996,,40256.17,103.89
2016,4,PAULO PAIM,33727.01,RS,40875.9,82.51
2016,4,PAULO ROCHA,54053.11,,40256.17,134.27
2016,4,RAIMUNDO LIRA,13800.0,PB,42032.56,32.83
2016,4,RANDOLFE RODRIGUES,39354.31,,40256.17,97.76
2016,4,REGINA SOUSA,26897.61,,40256.17,66.82
2016,4,RENAN CALHEIROS,5078.82,AL,40944.1,12.4
2016,4,RICARDO FERRAÇO,31450.18,,40256.17,78.13
2016,4,RICARDO FRANCO,10054.18,,40256.17,24.98
2016,4,ROBERTO REQUIÃO,19957.94,PR,38871.86,51.34
2016,4,ROBERTO ROCHA,39526.41,,40256.17,98.19
2016,4,ROMERO JUCÁ,36688.92,RR,45612.53,80.44
2016,4,ROMÁRIO,34630.23,,40256.17,86.02
2016,4,RONALDO CAIADO,18283.46,,40256.17,45.42
2016,4,ROSE DE FREITAS,28330.25,,40256.17,70.37
2016,4,SANDRA BRAGA,32571.98,,40256.17,80.91
2016,4,SIMONE TEBET,17742.17,,40256.17,44.07
2016,4,SÉRGIO PETECÃO,21185.72,,40256.17,52.63
2016,4,TASSO JEREISSATI,14415.83,CE,42451.77,33.96
2016,4,TELMÁRIO MOTA,39873.05,,40256.17,99.05
2016,4,VALDIR RAUPP,38604.75,RO,43672.49,88.4
2016,4,VANESSA GRAZZIOTIN,37377.369999999995,,40256.17,92.85
2016,4,VICENTINHO ALVES,29306.66,,40256.17,72.8
2016,4,WALDEMIR MOKA,23834.920000000002,,40256.17,59.21
2016,4,WALTER PINHEIRO,17737.25,,40256.17,44.06
2016,4,WELLINGTON FAGUNDES,30365.89,,40256.17,75.43
2016,4,WILDER MORAIS,28408.71,,40256.17,70.57
2016,4,ZEZÉ PERRELLA,10285.63,,40256.17,25.55
2016,4,ÂNGELA PORTELA,48621.01,,40256.17,120.78
2016,5,ACIR GURGACZ,59550.13,,40256.17,147.93
2016,5,ALOYSIO NUNES FERREIRA,29119.5,,40256.17,72.34
2016,5,ALVARO DIAS,8262.56,PR,38871.86,21.26
2016,5,ANA AMÉLIA,14497.24,,40256.17,36.01
2016,5,ANTONIO ANASTASIA,28732.59,,40256.17,71.37
2016,5,ANTÔNIO CARLOS VALADARES,25002.11,SE,40139.26,62.29
2016,5,ARMANDO MONTEIRO,13748.28,,40256.17,34.15
2016,5,ATAÍDES OLIVEIRA,40092.51,,40256.17,99.59
2016,5,AÉCIO NEVES,32684.39,,40256.17,81.19
2016,5,BENEDITO DE LIRA,14503.449999999999,,40256.17,36.03
2016,5,BLAIRO MAGGI,12109.3,MT,39428.03,30.71
2016,5,CIDINHO SANTOS,8281.01,,40256.17,20.57
2016,5,CIRO NOGUEIRA,14918.75,,40256.17,37.06
2016,5,CRISTOVAM BUARQUE,15000.0,DF,30788.66,48.72
2016,5,CÁSSIO CUNHA LIMA,29093.93,,40256.17,72.27
2016,5,DALIRIO BEBER,19349.13,,40256.17,48.07
2016,5,DAVI ALCOLUMBRE,18470.32,,40256.17,45.88
2016,5,DONIZETI NOGUEIRA,3936.96,,40256.17,9.78
2016,5,DOUGLAS CINTRA,498.37,,40256.17,1.24
2016,5,DÁRIO BERGER,30324.9,,40256.17,75.33
2016,5,EDISON LOBÃO,12953.539999999999,MA,42151.69,30.73
2016,5,EDUARDO AMORIM,34052.04,,40256.17,84.59
2016,5,EDUARDO BRAGA,28735.62,,40256.17,71.38
2016,5,ELMANO FÉRRER,36246.51,,40256.17,90.04
2016,5,FERNANDO BEZERRA COELHO,31418.9,,40256.17,78.05
2016,5,FERNANDO COLLOR,35056.2,,40256.17,87.08
2016,5,FLEXA RIBEIRO,29887.15,PA,42227.45,70.78
2016,5,FÁTIMA BEZERRA,29121.85,,40256.17,72.34
2016,5,GARIBALDI ALVES FILHO,15281.76,RN,42731.99,35.76
2016,5,GLADSON CAMELI,22733.18,,40256.17,56.47
2016,5,GLEISI HOFFMANN,63054.06,,40256.17,156.63
2016,5,HUMBERTO COSTA,37848.07,,40256.17,94.02
2016,5,HÉLIO JOSÉ,8702.32,,40256.17,21.62
2016,5,IVO CASSOL,38612.33,,40256.17,95.92
2016,5,JADER BARBALHO,26791.92,PA,42227.45,63.45
2016,5,JORGE VIANA,25965.75,,40256.17,64.5
2016,5,JOSÉ AGRIPINO,19664.28,,40256.17,48.85
2016,5,JOSÉ ANÍBAL,21119.760000000002,,40256.17,52.46
2016,5,JOSÉ MARANHÃO,23034.61,,40256.17,57.22
2016,5,JOSÉ MEDEIROS,32969.09,,40256.17,81.9
2016,5,JOSÉ PIMENTEL,30970.95,,40256.17,76.93
2016,5,JOSÉ SERRA,24644.98,SP,37043.53,66.53
2016,5,JOÃO ALBERTO SOUZA,17158.91,MA,42151.69,40.71
2016,5,JOÃO CAPIBERIBE,48289.6,,40256.17,119.96
2016,5,KÁTIA ABREU,10288.41,TO,39503.61,26.04
2016,5,LASIER MARTINS,23152.41,,40256.17,57.51
2016,5,LINDBERGH FARIAS,35835.76,,40256.17,89.02
2016,5,LÍDICE DA MATA,19677.04,,40256.17,48.88
2016,5,LÚCIA VÂNIA,20951.92,GO,35507.06,59.01
2016,5,MAGNO MALTA,38913.55,ES,37423.91,103.98
2016,5,MARCELO CRIVELLA,44295.09,RJ,35759.97,123.87
2016,5,MARTA SUPLICY,28302.39,,40256.17,70.31
2016,5,OMAR AZIZ,30000.0,,40256.17,74.52
2016,5,OTTO ALENCAR,12458.88,,40256.17,30.95
2016,5,PAULO BAUER,37811.72,,40256.17,93.93
2016,5,PAULO PAIM,33709.03,RS,40875.9,82.47
2016,5,PAULO ROCHA,47469.39,,40256.17,117.92
2016,5,PEDRO CHAVES DOS SANTOS FILHO,3497.24,,40256.17,8.69
2016,5,RAIMUNDO LIRA,13800.0,PB,42032.56,32.83
2016,5,RANDOLFE RODRIGUES,43434.06,,40256.17,107.89
2016,5,REGINA SOUSA,27754.66,,40256.17,68.95
2016,5,RENAN CALHEIROS,6161.08,AL,40944.1,15.05
2016,5,RICARDO FERRAÇO,25517.0,,40256.17,63.39
2016,5,RICARDO FRANCO,9022.21,,40256.17,22.41
2016,5,ROBERTO REQUIÃO,18988.1,PR,38871.86,48.85
2016,5,ROBERTO ROCHA,42827.1,,40256.17,106.39
2016,5,ROMERO JUCÁ,37606.3,RR,45612.53,82.45
2016,5,ROMÁRIO,32731.83,,40256.17,81.31
2016,5,RONALDO CAIADO,19447.18,,40256.17,48.31
2016,5,ROSE DE FREITAS,18543.63,,40256.17,46.06
2016,5,SIMONE TEBET,19191.079999999998,,40256.17,47.67
2016,5,SÉRGIO PETECÃO,11268.41,,40256.17,27.99
2016,5,TASSO JEREISSATI,17666.15,CE,42451.77,41.61
2016,5,TELMÁRIO MOTA,34950.659999999996,,40256.17,86.82
2016,5,VALDIR RAUPP,45126.49,RO,43672.49,103.33
2016,5,VANESSA GRAZZIOTIN,56203.22,,40256.17,139.61
2016,5,VICENTINHO ALVES,23419.3,,40256.17,58.18
2016,5,WALDEMIR MOKA,22435.71,,40256.17,55.73
2016,5,WALTER PINHEIRO,18243.31,,40256.17,45.32
2016,5,WELLINGTON FAGUNDES,17262.54,,40256.17,42.88
2016,5,WILDER MORAIS,27936.23,,40256.17,69.4
2016,5,WIRLANDE DA LUZ,11298.25,,40256.17,28.07
2016,5,ZEZÉ PERRELLA,10001.98,,40256.17,24.85
2016,5,ÂNGELA PORTELA,34475.68,,40256.17,85.64
2016,6,ACIR GURGACZ,37606.44,,40256.17,93.42
2016,6,ALOYSIO NUNES FERREIRA,22332.35,,40256.17,55.48
2016,6,ALVARO DIAS,13707.65,PR,38871.86,35.26
2016,6,ANA AMÉLIA,11438.54,,40256.17,28.41
2016,6,ANTONIO ANASTASIA,27376.5,,40256.17,68.01
2016,6,ANTÔNIO CARLOS VALADARES,22487.62,SE,40139.26,56.02
2016,6,ARMANDO MONTEIRO,20379.85,,40256.17,50.63
2016,6,ATAÍDES OLIVEIRA,37574.51,,40256.17,93.34
2016,6,AÉCIO NEVES,25741.17,,40256.17,63.94
2016,6,BENEDITO DE LIRA,13583.17,,40256.17,33.74
2016,6,CIDINHO SANTOS,27882.9,,40256.17,69.26
2016,6,CIRO NOGUEIRA,44226.37,,40256.17,109.86
2016,6,CRISTOVAM BUARQUE,15000.0,DF,30788.66,48.72
2016,6,CÁSSIO CUNHA LIMA,16583.29,,40256.17,41.19
2016,6,DALIRIO BEBER,22653.85,,40256.17,56.27
2016,6,DAVI ALCOLUMBRE,25742.4,,40256.17,63.95
2016,6,DÁRIO BERGER,34913.63,,40256.17,86.73
2016,6,EDISON LOBÃO,12845.89,MA,42151.69,30.48
2016,6,EDUARDO AMORIM,22743.89,,40256.17,56.5
2016,6,EDUARDO BRAGA,41112.94,,40256.17,102.13
2016,6,EDUARDO LOPES,16096.0,,40256.17,39.98
2016,6,ELMANO FÉRRER,35745.6,,40256.17,88.8
2016,6,FERNANDO BEZERRA COELHO,38522.450000000004,,40256.17,95.69
2016,6,FERNANDO COLLOR,35056.2,,40256.17,87.08
2016,6,FLEXA RIBEIRO,32562.04,PA,42227.45,77.11
2016,6,FÁTIMA BEZERRA,28022.120000000003,,40256.17,69.61
2016,6,GARIBALDI ALVES FILHO,20869.16,RN,42731.99,48.84
2016,6,GLADSON CAMELI,62195.93,,40256.17,154.5
2016,6,GLEISI HOFFMANN,12866.4,,40256.17,31.96
2016,6,HUMBERTO COSTA,40334.01,,40256.17,100.19
2016,6,HÉLIO JOSÉ,37738.95,,40256.17,93.75
2016,6,IVO CASSOL,32925.88,,40256.17,81.79
2016,6,JADER BARBALHO,11734.83,PA,42227.45,27.79
2016,6,JORGE VIANA,36906.36,,40256.17,91.68
2016,6,JOSÉ AGRIPINO,21108.72,,40256.17,52.44
2016,6,JOSÉ ANÍBAL,32006.059999999998,,40256.17,79.51
2016,6,JOSÉ MARANHÃO,19669.51,,40256.17,48.86
2016,6,JOSÉ MEDEIROS,32330.97,,40256.17,80.31
2016,6,JOSÉ PIMENTEL,39309.61,,40256.17,97.65
2016,6,JOÃO ALBERTO SOUZA,17105.78,MA,42151.69,40.58
2016,6,JOÃO CAPIBERIBE,40718.06,,40256.17,101.15
2016,6,KÁTIA ABREU,17356.29,TO,39503.61,43.94
2016,6,LASIER MARTINS,26828.18,,40256.17,66.64
2016,6,LINDBERGH FARIAS,47130.19,,40256.17,117.08
2016,6,LÍDICE DA MATA,18913.4,,40256.17,46.98
2016,6,LÚCIA VÂNIA,20755.92,GO,35507.06,58.46
2016,6,MAGNO MALTA,26378.04,ES,37423.91,70.48
2016,6,MARTA SUPLICY,25639.0,,40256.17,63.69
2016,6,OMAR AZIZ,30000.0,,40256.17,74.52
2016,6,OTTO ALENCAR,15364.66,,40256.17,38.17
2016,6,PAULO BAUER,42510.73,,40256.17,105.6
2016,6,PAULO PAIM,35822.5,RS,40875.9,87.64
2016,6,PAULO ROCHA,47703.95,,40256.17,118.5
2016,6,PEDRO CHAVES DOS SANTOS FILHO,46006.18,,40256.17,114.28
2016,6,RAIMUNDO LIRA,13800.0,PB,42032.56,32.83
2016,6,RANDOLFE RODRIGUES,46164.44,,40256.17,114.68
2016,6,REGINA SOUSA,28097.09,,40256.17,69.8
2016,6,RENAN CALHEIROS,5782.68,AL,40944.1,14.12
2016,6,RICARDO FERRAÇO,17597.66,,40256.17,43.71
2016,6,RICARDO FRANCO,9300.06,,40256.17,23.1
2016,6,ROBERTO MUNIZ,13847.86,,40256.17,34.4
2016,6,ROBERTO REQUIÃO,22162.38,PR,38871.86,57.01
2016,6,ROBERTO ROCHA,34126.1,,40256.17,84.77
2016,6,ROMERO JUCÁ,46237.67,RR,45612.53,101.37
2016,6,ROMÁRIO,35217.29,,40256.17,87.48
2016,6,RONALDO CAIADO,23777.28,,40256.17,59.06
2016,6,ROSE DE FREITAS,25181.22,,40256.17,62.55
2016,6,SIMONE TEBET,15537.08,,40256.17,38.6
2016,6,SÉRGIO PETECÃO,21164.28,,40256.17,52.57
2016,6,TASSO JEREISSATI,16829.86,CE,42451.77,39.64
2016,6,TELMÁRIO MOTA,57597.96,,40256.17,143.08
2016,6,VALDIR RAUPP,27191.32,RO,43672.49,62.26
2016,6,VANESSA GRAZZIOTIN,37562.39,,40256.17,93.31
2016,6,VICENTINHO ALVES,14600.07,,40256.17,36.27
2016,6,WALDEMIR MOKA,23393.63,,40256.17,58.11
2016,6,WALTER PINHEIRO,297.51,,40256.17,0.74
2016,6,WELLINGTON FAGUNDES,35828.51,,40256.17,89.0
2016,6,WILDER MORAIS,24386.54,,40256.17,60.58
2016,6,ZEZÉ PERRELLA,26409.22,,40256.17,65.6
2016,6,ÂNGELA PORTELA,48892.44,,40256.17,121.45
2016,7,ACIR GURGACZ,39315.07,,40256.17,97.66
2016,7,ALOYSIO NUNES FERREIRA,23161.18,,40256.17,57.53
2016,7,ALVARO DIAS,13355.16,PR,38871.86,34.36
2016,7,ANA AMÉLIA,13555.73,,40256.17,33.67
2016,7,ANTONIO ANASTASIA,22822.48,,40256.17,56.69
2016,7,ANTÔNIO CARLOS VALADARES,18134.88,SE,40139.26,45.18
2016,7,ARMANDO MONTEIRO,12490.57,,40256.17,31.03
2016,7,ATAÍDES OLIVEIRA,35389.08,,40256.17,87.91
2016,7,AÉCIO NEVES,24084.35,,40256.17,59.83
2016,7,BENEDITO DE LIRA,13432.63,,40256.17,33.37
2016,7,CIDINHO SANTOS,53659.56,,40256.17,133.3
2016,7,CIRO NOGUEIRA,46962.76,,40256.17,116.66
2016,7,CÁSSIO CUNHA LIMA,15138.15,,40256.17,37.6
2016,7,DALIRIO BEBER,15358.1,,40256.17,38.15
2016,7,DAVI ALCOLUMBRE,17703.739999999998,,40256.17,43.98
2016,7,DÁRIO BERGER,23439.73,,40256.17,58.23
2016,7,EDISON LOBÃO,12233.49,MA,42151.69,29.02
2016,7,EDUARDO AMORIM,24616.96,,40256.17,61.15
2016,7,EDUARDO BRAGA,35972.87,,40256.17,89.36
2016,7,EDUARDO LOPES,26277.18,,40256.17,65.27
2016,7,ELMANO FÉRRER,39290.409999999996,,40256.17,97.6
2016,7,FERNANDO BEZERRA COELHO,48176.44,,40256.17,119.67
2016,7,FERNANDO COLLOR,12000.0,,40256.17,29.81
2016,7,FLEXA RIBEIRO,25608.37,PA,42227.45,60.64
2016,7,FÁTIMA BEZERRA,26943.73,,40256.17,66.93
2016,7,GARIBALDI ALVES FILHO,17102.059999999998,RN,42731.99,40.02
2016,7,GLADSON CAMELI,43223.1,,40256.17,107.37
2016,7,GLEISI HOFFMANN,34843.36,,40256.17,86.55
2016,7,HUMBERTO COSTA,42331.4,,40256.17,105.16
2016,7,HÉLIO JOSÉ,8626.92,,40256.17,21.43
2016,7,IVO CASSOL,33459.1,,40256.17,83.12
2016,7,JADER BARBALHO,8957.16,PA,42227.45,21.21
2016,7,JORGE VIANA,30070.57,,40256.17,74.7
2016,7,JOSÉ AGRIPINO,20896.48,,40256.17,51.91
2016,7,JOSÉ ANÍBAL,29393.32,,40256.17,73.02
2016,7,JOSÉ MARANHÃO,26753.22,,40256.17,66.46
2016,7,JOSÉ MEDEIROS,70933.32,,40256.17,176.2
2016,7,JOSÉ PIMENTEL,34596.05,,40256.17,85.94
2016,7,JOÃO ALBERTO SOUZA,9032.77,MA,42151.69,21.43
2016,7,JOÃO CAPIBERIBE,39546.95,,40256.17,98.24
2016,7,KÁTIA ABREU,9034.28,TO,39503.61,22.87
2016,7,LASIER MARTINS,17736.87,,40256.17,44.06
2016,7,LINDBERGH FARIAS,28764.07,,40256.17,71.45
2016,7,LÍDICE DA MATA,20648.39,,40256.17,51.29
2016,7,LÚCIA VÂNIA,31664.67,GO,35507.06,89.18
2016,7,MAGNO MALTA,27295.75,ES,37423.91,72.94
2016,7,MARTA SUPLICY,23669.51,,40256.17,58.8
2016,7,OMAR AZIZ,30000.0,,40256.17,74.52
2016,7,OTTO ALENCAR,14648.81,,40256.17,36.39
2016,7,PAULO BAUER,31157.69,,40256.17,77.4
2016,7,PAULO PAIM,39330.75,RS,40875.9,96.22
2016,7,PAULO ROCHA,49293.62,,40256.17,122.45
2016,7,PEDRO CHAVES DOS SANTOS FILHO,21698.43,,40256.17,53.9
2016,7,RAIMUNDO LIRA,13800.0,PB,42032.56,32.83
2016,7,RANDOLFE RODRIGUES,41906.63,,40256.17,104.1
2016,7,REGINA SOUSA,25208.14,,40256.17,62.62
2016,7,RENAN CALHEIROS,6049.83,AL,40944.1,14.78
2016,7,RICARDO FERRAÇO,28949.04,,40256.17,71.91
2016,7,RICARDO FRANCO,7711.88,,40256.17,19.16
2016,7,ROBERTO MUNIZ,27346.83,,40256.17,67.93
2016,7,ROBERTO REQUIÃO,30315.11,PR,38871.86,77.99
2016,7,ROBERTO ROCHA,26202.010000000002,,40256.17,65.09
2016,7,ROMERO JUCÁ,35604.02,RR,45612.53,78.06
2016,7,ROMÁRIO,11917.17,,40256.17,29.6
2016,7,RONALDO CAIADO,24998.34,,40256.17,62.1
2016,7,ROSE DE FREITAS,13427.16,,40256.17,33.35
2016,7,SIMONE TEBET,13865.99,,40256.17,34.44
2016,7,SÉRGIO PETECÃO,30285.58,,40256.17,75.23
2016,7,TASSO JEREISSATI,18242.21,CE,42451.77,42.97
2016,7,TELMÁRIO MOTA,25548.56,,40256.17,63.46
2016,7,VALDIR RAUPP,45042.65,RO,43672.49,103.14
2016,7,VANESSA GRAZZIOTIN,82593.11,,40256.17,205.17
2016,7,VICENTINHO ALVES,12924.369999999999,,40256.17,32.11
2016,7,WALDEMIR MOKA,20372.88,,40256.17,50.61
2016,7,WELLINGTON FAGUNDES,24410.97,,40256.17,60.64
2016,7,WILDER MORAIS,24159.3,,40256.17,60.01
2016,7,ZEZÉ PERRELLA,25866.41,,40256.17,64.25
2016,7,ÂNGELA PORTELA,46375.2,,40256.17,115.2
2016,8,ACIR GURGACZ,25407.96,,40256.17,63.12
2016,8,ALOYSIO NUNES FERREIRA,24822.600000000002,,40256.17,61.66
2016,8,ALVARO DIAS,13753.45,PR,38871.86,35.38
2016,8,ANA AMÉLIA,17601.42,,40256.17,43.72
2016,8,ANTONIO ANASTASIA,31864.62,,40256.17,79.15
2016,8,ANTÔNIO CARLOS VALADARES,19707.81,SE,40139.26,49.1
2016,8,ARMANDO MONTEIRO,16871.69,,40256.17,41.91
2016,8,ATAÍDES OLIVEIRA,17134.3,,40256.17,42.56
2016,8,AÉCIO NEVES,24927.58,,40256.17,61.92
2016,8,BENEDITO DE LIRA,14257.119999999999,,40256.17,35.42
2016,8,CIDINHO SANTOS,22710.06,,40256.17,56.41
2016,8,CIRO NOGUEIRA,30998.54,,40256.17,77.0
2016,8,CÁSSIO CUNHA LIMA,21323.3,,40256.17,52.97
2016,8,DALIRIO BEBER,20830.68,,40256.17,51.75
2016,8,DAVI ALCOLUMBRE,21553.82,,40256.17,53.54
2016,8,DÁRIO BERGER,27152.12,,40256.17,67.45
2016,8,EDISON LOBÃO,12236.79,MA,42151.69,29.03
2016,8,EDUARDO AMORIM,32554.64,,40256.17,80.87
2016,8,EDUARDO BRAGA,42971.64,,40256.17,106.75
2016,8,EDUARDO LOPES,19245.22,,40256.17,47.81
2016,8,ELMANO FÉRRER,39549.17,,40256.17,98.24
2016,8,FERNANDO BEZERRA COELHO,47775.08,,40256.17,118.68
2016,8,FERNANDO COLLOR,55310.14,,40256.17,137.4
2016,8,FLEXA RIBEIRO,35609.43,PA,42227.45,84.33
2016,8,FÁTIMA BEZERRA,27258.08,,40256.17,67.71
2016,8,GARIBALDI ALVES FILHO,23365.28,RN,42731.99,54.68
2016,8,GLADSON CAMELI,51875.2,,40256.17,128.86
2016,8,GLEISI HOFFMANN,19528.48,,40256.17,48.51
2016,8,HUMBERTO COSTA,37174.55,,40256.17,92.34
2016,8,HÉLIO JOSÉ,36254.689999999995,,40256.17,90.06
2016,8,IVO CASSOL,38796.49,,40256.17,96.37
2016,8,JADER BARBALHO,26474.86,PA,42227.45,62.7
2016,8,JORGE VIANA,33196.1,,40256.17,82.46
2016,8,JOSÉ AGRIPINO,23837.66,,40256.17,59.21
2016,8,JOSÉ ANÍBAL,31027.670000000002,,40256.17,77.08
2016,8,JOSÉ MARANHÃO,20399.87,,40256.17,50.68
2016,8,JOSÉ MEDEIROS,29309.45,,40256.17,72.81
2016,8,JOSÉ PIMENTEL,40951.88,,40256.17,101.73
2016,8,JOÃO ALBERTO SOUZA,15583.23,MA,42151.69,36.97
2016,8,JOÃO CAPIBERIBE,39069.92,,40256.17,97.05
2016,8,KÁTIA ABREU,9377.24,TO,39503.61,23.74
2016,8,LASIER MARTINS,19962.07,,40256.17,49.59
2016,8,LINDBERGH FARIAS,20451.79,,40256.17,50.8
2016,8,LÍDICE DA MATA,26332.3,,40256.17,65.41
2016,8,LÚCIA VÂNIA,13047.94,GO,35507.06,36.75
2016,8,MAGNO MALTA,36990.03,ES,37423.91,98.84
2016,8,MARIA DO CARMO ALVES,2252.4,SE,40139.26,5.61
2016,8,MARTA SUPLICY,22358.739999999998,,40256.17,55.54
2016,8,OMAR AZIZ,2565.8,,40256.17,6.37
2016,8,OTTO ALENCAR,17827.11,,40256.17,44.28
2016,8,PAULO BAUER,42146.44,,40256.17,104.7
2016,8,PAULO PAIM,65262.229999999996,RS,40875.9,159.66
2016,8,PAULO ROCHA,47732.19,,40256.17,118.57
2016,8,PEDRO CHAVES DOS SANTOS FILHO,77279.47,,40256.17,191.97
2016,8,RAIMUNDO LIRA,15800.0,PB,42032.56,37.59
2016,8,RANDOLFE RODRIGUES,37197.64,,40256.17,92.4
2016,8,REGINA SOUSA,26609.74,,40256.17,66.1
2016,8,RENAN CALHEIROS,6480.14,AL,40944.1,15.83
2016,8,RICARDO FERRAÇO,30581.42,,40256.17,75.97
2016,8,RICARDO FRANCO,9860.8,,40256.17,24.5
2016,8,ROBERTO MUNIZ,34069.4,,40256.17,84.63
2016,8,ROBERTO REQUIÃO,32635.81,PR,38871.86,83.96
2016,8,ROBERTO ROCHA,44986.82,,40256.17,111.75
2016,8,ROMERO JUCÁ,42524.06,RR,45612.53,93.23
2016,8,ROMÁRIO,33075.2,,40256.17,82.16
2016,8,RONALDO CAIADO,22136.49,,40256.17,54.99
2016,8,ROSE DE FREITAS,21733.1,,40256.17,53.99
2016,8,SIMONE TEBET,18780.39,,40256.17,46.65
2016,8,SÉRGIO PETECÃO,32401.149999999998,,40256.17,80.49
2016,8,TASSO JEREISSATI,17196.4,CE,42451.77,40.51
2016,8,TELMÁRIO MOTA,47723.79,,40256.17,118.55
2016,8,VALDIR RAUPP,31563.92,RO,43672.49,72.27
2016,8,VANESSA GRAZZIOTIN,36188.76,,40256.17,89.9
2016,8,VICENTINHO ALVES,24315.170000000002,,40256.17,60.4
2016,8,WALDEMIR MOKA,22326.23,,40256.17,55.46
